passID,timestamp,stationRef,vehicleRef,charge,stationAbbr,stationFK,vehicle,vehicleFK,homeCompany,passType
EZC5134075,30/5/2019 20:49,OO11,XV40HUQ04740,1.0,OO11,82,XV40HUQ04740,8,OO,home
MAK9110522,30/5/2019 21:21,KO00,DO24BCW15511,1.25,KO00,35,DO24BCW15511,5,KO,home
DAC5137662,30/5/2019 22:14,EG03,PM58XHX45588,2.0,EG03,25,PM58XHX45588,61,NE,away
HOW0133885,30/5/2019 22:17,MR01,XV91YMP27722,2.5,MR01,46,XV91YMP27722,53,MR,home
LWZ0572408,30/5/2019 23:33,AO13,BZ76ROL87339,1.0,AO13,14,BZ76ROL87339,39,AO,home
CRH9321560,31/5/2019 01:34,NE00,OY94SZK34436,2.5,NE00,54,OY94SZK34436,67,NE,home
FGW6601841,31/5/2019 01:45,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
XNW5230740,31/5/2019 02:12,EG03,DW44ZOO26361,2.5,EG03,25,DW44ZOO26361,58,EG,home
XZA9065135,31/5/2019 04:54,MR00,IZ65WAT29135,2.0,MR00,45,IZ65WAT29135,16,MR,home
ECT9488043,31/5/2019 06:06,OO04,XV40HUQ04740,1.0,OO04,75,XV40HUQ04740,8,OO,home
XIK0926848,31/5/2019 07:16,OO01,AY38OQF67603,2.8,OO01,72,AY38OQF67603,22,OO,home
KYH9479575,31/5/2019 08:52,OO09,LC72NRN52084,3.1,OO09,80,LC72NRN52084,95,OO,home
XLM0514365,31/5/2019 09:06,MR06,EN26OAB52983,2.2,MR06,51,EN26OAB52983,10,GF,away
FYF1071818,31/5/2019 10:12,AO19,YL27IFD65117,2.0,AO19,20,YL27IFD65117,30,AO,home
HOX8164678,31/5/2019 11:14,OO11,AT19HLV57173,2.8,OO11,82,AT19HLV57173,45,OO,home
IGF6133155,31/5/2019 11:34,GF00,SL09NOT64494,2.5,GF00,21,SL09NOT64494,65,GF,home
ULU4112089,31/5/2019 12:35,OO11,QX75YWC61835,2.5,OO11,82,QX75YWC61835,76,OO,home
FCW0435030,31/5/2019 12:40,OO04,XV40HUQ04740,1.0,OO04,75,XV40HUQ04740,8,OO,home
JKR1917469,31/5/2019 12:41,KO04,QW79CHL42244,2.8,KO04,39,QW79CHL42244,4,KO,home
XIS2570107,31/5/2019 14:44,MR02,UA13YTK28483,2.8,MR02,47,UA13YTK28483,63,MR,home
GRN3574598,31/5/2019 15:20,MR08,QO68DIC93032,2.5,MR08,53,QO68DIC93032,50,MR,home
HXP1771937,31/5/2019 16:17,AO03,DP11ENT03275,3.1,AO03,4,DP11ENT03275,98,AO,home
DHF5265298,31/5/2019 18:34,GF00,MA30QLI76818,2.5,GF00,21,MA30QLI76818,26,GF,home
YLI3611117,31/5/2019 20:16,MR06,BI87HYL81972,1.0,MR06,51,BI87HYL81972,92,MR,home
KFI0564037,31/5/2019 20:49,NE15,PM58XHX45588,1.5,NE15,69,PM58XHX45588,61,NE,home
SNC7741335,31/5/2019 21:13,NE05,UP28MBM38391,2.0,NE05,59,UP28MBM38391,74,NE,home
XTO0519378,31/5/2019 22:27,AO06,BZ76ROL87339,2.8,AO06,7,BZ76ROL87339,39,AO,home
BAD6103909,31/5/2019 22:34,EG10,MU06LHX94338,1.5,EG10,32,MU06LHX94338,72,EG,home
RYJ3404065,31/5/2019 23:32,MR02,EZ65FLV39493,2.8,MR02,47,EZ65FLV39493,40,MR,home
TSM4217644,31/5/2019 23:57,EG07,CR31GMR97972,1.5,EG07,29,CR31GMR97972,59,EG,home
DGW3442196,1/6/2019 00:01,NE09,OY94SZK34436,2.5,NE09,63,OY94SZK34436,67,NE,home
HEW8167391,1/6/2019 01:07,EG05,IW53OQE31439,2.8,EG05,27,IW53OQE31439,33,EG,home
PLG4922904,1/6/2019 01:25,EG08,CM15YCB60994,2.0,EG08,30,CM15YCB60994,97,EG,home
YAA2961910,1/6/2019 01:33,AO11,BM25PHF40639,13.0,AO11,12,BM25PHF40639,7,AO,home
XRE0551038,1/6/2019 02:52,KO08,FL13UMN92207,1.0,KO08,43,FL13UMN92207,62,KO,home
VOC8256809,1/6/2019 02:57,MR00,QH15HWX24570,3.1,MR00,45,QH15HWX24570,23,MR,home
ZII8065093,1/6/2019 02:57,KO05,HT62RDI04611,1.25,KO05,40,HT62RDI04611,15,AO,away
CEV5906022,1/6/2019 03:30,OO05,RK48BOP88344,2.8,OO05,76,RK48BOP88344,35,OO,home
ABO0013939,1/6/2019 03:43,OO11,RK48BOP88344,2.8,OO11,82,RK48BOP88344,35,OO,home
KNV0437587,1/6/2019 04:53,AO01,VJ92OYV94295,2.8,AO01,2,VJ92OYV94295,57,OO,away
LNQ2148522,1/6/2019 05:04,KO02,KB55KTM48860,2.5,KO02,37,KB55KTM48860,94,KO,home
IMX9119997,1/6/2019 05:35,EG01,IA29IQS63679,2.8,EG01,23,IA29IQS63679,86,NE,away
HAC7994909,1/6/2019 06:54,AO19,AY38OQF67603,2.8,AO19,20,AY38OQF67603,22,OO,away
QPK6691091,1/6/2019 08:28,OO10,BK77KNV91142,2.8,OO10,81,BK77KNV91142,68,OO,home
HWR3715954,1/6/2019 08:36,OO02,AT19HLV57173,2.8,OO02,73,AT19HLV57173,45,OO,home
ZJD3797050,1/6/2019 09:33,KO09,WY00MLL63827,1.0,KO09,44,WY00MLL63827,79,KO,home
AYV5932465,1/6/2019 09:55,MR05,HE38BQH01623,2.8,MR05,50,HE38BQH01623,54,MR,home
QCG2823656,1/6/2019 11:40,OO03,LC72NRN52084,3.1,OO03,74,LC72NRN52084,95,OO,home
NXX4814176,1/6/2019 12:06,EG06,DW44ZOO26361,2.5,EG06,28,DW44ZOO26361,58,EG,home
XCZ6450667,1/6/2019 14:11,KO07,HW75BKT77773,2.5,KO07,42,HW75BKT77773,93,KO,home
VKL1754899,1/6/2019 14:23,EG06,XE59BZM26378,2.5,EG06,28,XE59BZM26378,60,EG,home
BAN4237108,1/6/2019 14:29,AO07,SY96JDQ97089,1.5,AO07,8,SY96JDQ97089,37,AO,home
PMC2967039,1/6/2019 14:35,KO03,KB55KTM48860,2.5,KO03,38,KB55KTM48860,94,KO,home
TZX1507228,1/6/2019 14:39,OO11,RK48BOP88344,2.8,OO11,82,RK48BOP88344,35,OO,home
HRK0365439,1/6/2019 14:43,KO04,WY00MLL63827,1.0,KO04,39,WY00MLL63827,79,KO,home
MIG5303576,1/6/2019 15:17,MR00,IZ65WAT29135,2.0,MR00,45,IZ65WAT29135,16,MR,home
CIN2658050,1/6/2019 18:22,AO03,VJ92OYV94295,2.8,AO03,4,VJ92OYV94295,57,OO,away
LCZ7095381,1/6/2019 19:19,AO06,BM25PHF40639,13.0,AO06,7,BM25PHF40639,7,AO,home
NAC4522475,1/6/2019 19:51,EG06,IN99SEN20660,2.8,EG06,28,IN99SEN20660,80,EG,home
KNK9913693,1/6/2019 22:20,OO06,QR03XCJ37459,2.8,OO06,77,QR03XCJ37459,87,OO,home
TDV3625305,1/6/2019 22:43,OO11,AY38OQF67603,2.8,OO11,82,AY38OQF67603,22,OO,home
IIF7777783,1/6/2019 22:49,MR06,UA13YTK28483,2.8,MR06,51,UA13YTK28483,63,MR,home
PFX8876870,1/6/2019 23:11,EG07,TV81MAQ99005,2.8,EG07,29,TV81MAQ99005,99,EG,home
JIK1816956,2/6/2019 00:40,EG04,IW53OQE31439,2.8,EG04,26,IW53OQE31439,33,EG,home
WYJ6605529,2/6/2019 00:41,KO05,QO77TFN61853,2.2,KO05,40,QO77TFN61853,55,KO,home
POZ4041330,2/6/2019 00:45,GF00,BY85QGR11636,2.5,GF00,21,BY85QGR11636,25,GF,home
CTX3559931,2/6/2019 01:19,EG05,CM15YCB60994,2.0,EG05,27,CM15YCB60994,97,EG,home
QML0218908,2/6/2019 01:53,EG10,DW44ZOO26361,2.5,EG10,32,DW44ZOO26361,58,EG,home
XJE1170032,2/6/2019 02:31,OO11,JF94VYA88954,2.8,OO11,82,JF94VYA88954,89,OO,home
HJQ3260846,2/6/2019 03:29,AO16,DV04FQL29609,3.1,AO16,17,DV04FQL29609,96,AO,home
NND9601707,2/6/2019 03:35,GF00,IO09FGE68100,2.8,GF00,21,IO09FGE68100,66,GF,home
CPZ2778769,2/6/2019 03:43,OO11,BI87HYL81972,2.5,OO11,82,BI87HYL81972,92,MR,away
BBS5023813,2/6/2019 03:48,OO02,QR03XCJ37459,2.8,OO02,73,QR03XCJ37459,87,OO,home
ILW3765200,2/6/2019 03:57,EG12,QR03XCJ37459,3.1,EG12,34,QR03XCJ37459,87,OO,away
AGG1095286,2/6/2019 04:06,EG04,CM15YCB60994,2.0,EG04,26,CM15YCB60994,97,EG,home
FLI6206330,2/6/2019 04:38,NE07,LM86GYO69819,2.8,NE07,61,LM86GYO69819,21,GF,away
JDH0538502,2/6/2019 05:17,OO07,IC95TLY24827,2.0,OO07,78,IC95TLY24827,85,OO,home
JRL9615102,2/6/2019 05:27,GF00,MA30QLI76818,2.5,GF00,21,MA30QLI76818,26,GF,home
WNK1384989,2/6/2019 07:31,OO01,WG11QVY31890,1.0,OO01,72,WG11QVY31890,17,OO,home
TYC5434732,2/6/2019 08:08,AO04,DP11ENT03275,3.1,AO04,5,DP11ENT03275,98,AO,home
KRT2050941,2/6/2019 09:00,KO07,WY00MLL63827,1.0,KO07,42,WY00MLL63827,79,KO,home
XEO0167746,2/6/2019 10:18,KO05,WY00MLL63827,1.0,KO05,40,WY00MLL63827,79,KO,home
PKP9987042,2/6/2019 11:51,GF00,LM86GYO69819,2.8,GF00,21,LM86GYO69819,21,GF,home
NNM8070960,2/6/2019 12:56,KO02,ED51EWW52190,2.8,KO02,37,ED51EWW52190,13,KO,home
WVJ6293561,2/6/2019 13:24,AO04,DW44ZOO26361,2.8,AO04,5,DW44ZOO26361,58,EG,away
FFV2575811,2/6/2019 14:32,GF00,IO09FGE68100,2.8,GF00,21,IO09FGE68100,66,GF,home
FXU0016320,2/6/2019 15:08,EG01,HA82SCK64299,2.0,EG01,23,HA82SCK64299,38,MR,away
ENN7264108,2/6/2019 15:52,EG05,IX01MVL33676,1.5,EG05,27,IX01MVL33676,77,KO,away
JGP9219614,2/6/2019 15:58,EG10,CP56DAO45598,3.1,EG10,32,CP56DAO45598,42,GF,away
EER1355808,2/6/2019 16:30,GF00,KW50MJG67260,2.2,GF00,21,KW50MJG67260,3,GF,home
KIZ1829445,2/6/2019 16:35,KO05,ED51EWW52190,2.8,KO05,40,ED51EWW52190,13,KO,home
ZXE2285117,2/6/2019 17:24,KO01,FL13UMN92207,1.0,KO01,36,FL13UMN92207,62,KO,home
WPD0516055,2/6/2019 18:00,GF00,IO09FGE68100,2.8,GF00,21,IO09FGE68100,66,GF,home
NOD4644802,2/6/2019 21:54,EG02,VL67TFO75321,13.0,EG02,24,VL67TFO75321,14,EG,home
IGB3819920,2/6/2019 23:11,KO06,WY00MLL63827,1.0,KO06,41,WY00MLL63827,79,KO,home
ERM6673911,2/6/2019 23:29,MR07,UA13YTK28483,2.8,MR07,52,UA13YTK28483,63,MR,home
XFF5057120,2/6/2019 23:30,KO06,BY85QGR11636,1.5,KO06,41,BY85QGR11636,25,GF,away
ZAA0742699,3/6/2019 00:21,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
CVI4612154,3/6/2019 00:50,AO01,BM25PHF40639,13.0,AO01,2,BM25PHF40639,7,AO,home
ART0622724,3/6/2019 03:34,AO19,LG64ARC91224,13.0,AO19,20,LG64ARC91224,43,AO,home
ZFO4412085,3/6/2019 04:33,AO15,SU00RDZ36214,2.8,AO15,16,SU00RDZ36214,20,AO,home
AJE8596894,3/6/2019 04:47,MR03,BM25PHF40639,1.0,MR03,48,BM25PHF40639,7,AO,away
VEQ5169182,3/6/2019 05:18,NE07,JF94VYA88954,1.25,NE07,61,JF94VYA88954,89,OO,away
CAW7145073,3/6/2019 05:31,AO05,LG64ARC91224,13.0,AO05,6,LG64ARC91224,43,AO,home
PLH2697969,3/6/2019 06:49,OO02,AY38OQF67603,2.8,OO02,73,AY38OQF67603,22,OO,home
YCT6071038,3/6/2019 06:51,KO09,RV87TIY76692,2.5,KO09,44,RV87TIY76692,1,KO,home
ETI9762428,3/6/2019 06:56,GF00,QN12NTR81378,2.8,GF00,21,QN12NTR81378,34,GF,home
IKK3803599,3/6/2019 07:15,MR08,UA13YTK28483,2.8,MR08,53,UA13YTK28483,63,MR,home
HIS5821888,3/6/2019 07:52,OO11,XV40HUQ04740,1.0,OO11,82,XV40HUQ04740,8,OO,home
SRZ0036900,3/6/2019 08:20,EG12,CM15YCB60994,2.0,EG12,34,CM15YCB60994,97,EG,home
HJX6238390,3/6/2019 08:21,OO10,JO50FSF60755,1.0,OO10,81,JO50FSF60755,56,KO,away
WTL8386380,3/6/2019 08:45,OO13,RK48BOP88344,2.8,OO13,84,RK48BOP88344,35,OO,home
UCQ2052303,3/6/2019 08:52,OO06,RK48BOP88344,2.8,OO06,77,RK48BOP88344,35,OO,home
RAN6786181,3/6/2019 09:18,AO06,HW75BKT77773,2.8,AO06,7,HW75BKT77773,93,KO,away
XIM5082970,3/6/2019 09:51,NE01,IA29IQS63679,1.0,NE01,55,IA29IQS63679,86,NE,home
GPN3557636,3/6/2019 10:13,KO09,QW79CHL42244,2.8,KO09,44,QW79CHL42244,4,KO,home
TUH3497641,3/6/2019 10:15,GF00,SL09NOT64494,2.5,GF00,21,SL09NOT64494,65,GF,home
HMS6280463,3/6/2019 11:13,MR00,KF48RSD79865,2.8,MR00,45,KF48RSD79865,28,MR,home
LSM1769221,3/6/2019 11:50,MR05,HE38BQH01623,2.8,MR05,50,HE38BQH01623,54,MR,home
XUR3561388,3/6/2019 12:10,KO02,DO24BCW15511,1.25,KO02,37,DO24BCW15511,5,KO,home
EMA5014134,3/6/2019 12:11,NE16,PM58XHX45588,1.5,NE16,70,PM58XHX45588,61,NE,home
GJY9613094,3/6/2019 12:13,NE15,VX68BAR38623,1.5,NE15,69,VX68BAR38623,9,NE,home
FFJ1513168,3/6/2019 12:18,MR04,KF48RSD79865,2.8,MR04,49,KF48RSD79865,28,MR,home
NIM6681010,3/6/2019 12:52,OO10,SY96JDQ97089,1.5,OO10,81,SY96JDQ97089,37,AO,away
IKW0051266,3/6/2019 12:57,NE13,NZ35XLQ89678,1.5,NE13,67,NZ35XLQ89678,44,NE,home
GJR5339677,3/6/2019 14:04,GF00,YX66XYW62640,3.1,GF00,21,YX66XYW62640,91,GF,home
REP3232729,3/6/2019 14:35,NE06,FY47TUN40300,1.0,NE06,60,FY47TUN40300,73,NE,home
MQQ3699152,3/6/2019 14:54,KO06,IC95TLY24827,2.5,KO06,41,IC95TLY24827,85,OO,away
XMW9700367,3/6/2019 15:15,EG09,UO75YNW62238,1.25,EG09,31,UO75YNW62238,84,KO,away
BYP1694686,3/6/2019 17:04,MR03,CM15YCB60994,2.0,MR03,48,CM15YCB60994,97,EG,away
HFT0252777,3/6/2019 17:26,OO02,IC95TLY24827,2.0,OO02,73,IC95TLY24827,85,OO,home
CFG8219746,3/6/2019 17:44,NE14,IA29IQS63679,1.0,NE14,68,IA29IQS63679,86,NE,home
CFH8145355,3/6/2019 18:07,NE04,NZ35XLQ89678,1.5,NE04,58,NZ35XLQ89678,44,NE,home
NES1410387,3/6/2019 18:44,EG01,IW53OQE31439,2.8,EG01,23,IW53OQE31439,33,EG,home
XFK4638474,3/6/2019 19:25,OO13,IC95TLY24827,2.0,OO13,84,IC95TLY24827,85,OO,home
EVW0625734,3/6/2019 19:58,KO06,QO77TFN61853,1.5,KO06,41,QO77TFN61853,55,KO,home
TDI9014588,3/6/2019 20:11,NE03,AT19HLV57173,2.2,NE03,57,AT19HLV57173,45,OO,away
UYC3113892,3/6/2019 21:02,AO14,BZ76ROL87339,1.0,AO14,15,BZ76ROL87339,39,AO,home
FYT8784388,3/6/2019 21:12,NE15,IX01MVL33676,2.2,NE15,69,IX01MVL33676,77,KO,away
DMT8725631,3/6/2019 21:35,GF00,MA30QLI76818,2.5,GF00,21,MA30QLI76818,26,GF,home
BFN1329038,3/6/2019 21:52,KO00,MQ65WJJ60020,1.25,KO00,35,MQ65WJJ60020,11,KO,home
OKD5914756,3/6/2019 22:03,KO06,ZY93PCY41868,1.5,KO06,41,ZY93PCY41868,69,KO,home
NDD2357866,4/6/2019 01:58,AO16,EV77EDV52985,2.8,AO16,17,EV77EDV52985,32,NE,away
VNR0080307,4/6/2019 02:28,EG01,TV81MAQ99005,2.8,EG01,23,TV81MAQ99005,99,EG,home
WKO0451045,4/6/2019 04:51,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
NJM9057271,4/6/2019 05:28,GF00,IO09FGE68100,2.8,GF00,21,IO09FGE68100,66,GF,home
XAK0751536,4/6/2019 06:49,OO00,BY85QGR11636,1.0,OO00,71,BY85QGR11636,25,GF,away
DQY7195896,4/6/2019 06:58,AO13,DV04FQL29609,3.1,AO13,14,DV04FQL29609,96,AO,home
XLR0330247,4/6/2019 08:14,EG04,NY14GZR94632,1.25,EG04,26,NY14GZR94632,19,NE,away
YGO9309238,4/6/2019 08:38,AO14,DP11ENT03275,3.1,AO14,15,DP11ENT03275,98,AO,home
AIF1662158,4/6/2019 09:08,OO04,IC95TLY24827,2.0,OO04,75,IC95TLY24827,85,OO,home
SVB0005361,4/6/2019 09:26,MR00,XV91YMP27722,2.5,MR00,45,XV91YMP27722,53,MR,home
OHK9553161,4/6/2019 10:03,KO06,RV87TIY76692,2.5,KO06,41,RV87TIY76692,1,KO,home
LLM0413437,4/6/2019 10:25,KO06,DO24BCW15511,2.5,KO06,41,DO24BCW15511,5,KO,home
LJI7445704,4/6/2019 10:32,AO16,WG11QVY31890,2.8,AO16,17,WG11QVY31890,17,OO,away
JVR0369513,4/6/2019 11:07,MR05,HR53SRO94328,13.0,MR05,50,HR53SRO94328,47,MR,home
XJT8129266,4/6/2019 11:48,MR00,EZ65FLV39493,2.8,MR00,45,EZ65FLV39493,40,MR,home
FQX4486668,4/6/2019 11:50,GF00,SL09NOT64494,2.5,GF00,21,SL09NOT64494,65,GF,home
NOX5388395,4/6/2019 14:20,MR00,RR98KQE80731,1.25,MR00,45,RR98KQE80731,51,MR,home
ZAW9515695,4/6/2019 14:57,OO02,AT19HLV57173,2.8,OO02,73,AT19HLV57173,45,OO,home
GRU3220354,4/6/2019 15:20,KO05,FL13UMN92207,1.0,KO05,40,FL13UMN92207,62,KO,home
PSO1826973,4/6/2019 16:08,OO06,JF94VYA88954,2.8,OO06,77,JF94VYA88954,89,OO,home
VNO0703487,4/6/2019 16:11,NE02,PD45WOT56494,2.0,NE02,56,PD45WOT56494,6,NE,home
GVI3943357,4/6/2019 16:15,EG11,TZ48CCW54765,3.1,EG11,33,TZ48CCW54765,29,EG,home
FSJ5350585,4/6/2019 16:49,EG05,EC02LZC49528,2.8,EG05,27,EC02LZC49528,31,EG,home
PFX3596066,4/6/2019 17:10,MR00,HA82SCK64299,1.5,MR00,45,HA82SCK64299,38,MR,home
QGN7420053,4/6/2019 17:47,AO03,YL27IFD65117,2.0,AO03,4,YL27IFD65117,30,AO,home
NBD4628085,4/6/2019 18:10,EG03,TE24LCO18661,1.25,EG03,25,TE24LCO18661,49,EG,home
SVD2905440,4/6/2019 18:25,KO08,RV87TIY76692,2.5,KO08,43,RV87TIY76692,1,KO,home
EUC6310919,4/6/2019 19:29,OO04,AY38OQF67603,2.8,OO04,75,AY38OQF67603,22,OO,home
RBZ3608574,4/6/2019 20:27,EG00,MU06LHX94338,1.5,EG00,22,MU06LHX94338,72,EG,home
AKV8630252,4/6/2019 21:09,EG06,DW44ZOO26361,2.5,EG06,28,DW44ZOO26361,58,EG,home
SVB2316477,4/6/2019 22:06,NE12,NY14GZR94632,2.8,NE12,66,NY14GZR94632,19,NE,home
FFQ2079890,4/6/2019 23:00,KO04,IX01MVL33676,2.5,KO04,39,IX01MVL33676,77,KO,home
BFZ9957316,5/6/2019 00:44,KO01,FL13UMN92207,1.0,KO01,36,FL13UMN92207,62,KO,home
ALU4815512,5/6/2019 02:36,EG02,CM15YCB60994,2.0,EG02,24,CM15YCB60994,97,EG,home
IVL5111583,5/6/2019 03:35,GF00,JE65QJK64802,2.8,GF00,21,JE65QJK64802,90,GF,home
OAA2538548,5/6/2019 03:39,KO03,JO50FSF60755,2.2,KO03,38,JO50FSF60755,56,KO,home
BXM3331856,5/6/2019 06:33,OO05,QR03XCJ37459,2.8,OO05,76,QR03XCJ37459,87,OO,home
KEQ6066514,5/6/2019 08:11,NE16,HT62RDI04611,1.0,NE16,70,HT62RDI04611,15,AO,away
EGF0600149,5/6/2019 08:32,MR03,QN23UHH39091,2.8,MR03,48,QN23UHH39091,18,MR,home
OGS4165028,5/6/2019 08:38,MR02,UA13YTK28483,2.8,MR02,47,UA13YTK28483,63,MR,home
WNU4462606,5/6/2019 08:55,OO13,EE22TMX10817,2.0,OO13,84,EE22TMX10817,36,OO,home
CNM6596801,5/6/2019 09:03,EG12,TE24LCO18661,1.25,EG12,34,TE24LCO18661,49,EG,home
ZPE8003449,5/6/2019 10:36,EG04,IW53OQE31439,2.8,EG04,26,IW53OQE31439,33,EG,home
SDM2379639,5/6/2019 11:00,NE03,EE22TMX10817,1.0,NE03,57,EE22TMX10817,36,OO,away
JVT9338571,5/6/2019 12:10,AO07,DP11ENT03275,3.1,AO07,8,DP11ENT03275,98,AO,home
WNX0184273,5/6/2019 12:34,KO01,ZY93PCY41868,1.5,KO01,36,ZY93PCY41868,69,KO,home
BQW0976692,5/6/2019 12:37,AO12,RR73DWB65452,2.8,AO12,13,RR73DWB65452,2,AO,home
RAI8568693,5/6/2019 13:19,NE11,MA30QLI76818,2.5,NE11,65,MA30QLI76818,26,GF,away
NFA1933943,5/6/2019 14:48,OO03,EE22TMX10817,2.0,OO03,74,EE22TMX10817,36,OO,home
EDJ4539135,5/6/2019 16:56,OO11,AT19HLV57173,2.8,OO11,82,AT19HLV57173,45,OO,home
KTS3337865,5/6/2019 17:40,KO00,UF84JOS00561,1.5,KO00,35,UF84JOS00561,52,GF,away
WFF8733349,5/6/2019 17:47,KO01,QW79CHL42244,3.1,KO01,36,QW79CHL42244,4,KO,home
SAA0956532,5/6/2019 17:54,MR00,QO68DIC93032,2.5,MR00,45,QO68DIC93032,50,MR,home
QTJ8020615,5/6/2019 17:57,OO05,JF94VYA88954,2.8,OO05,76,JF94VYA88954,89,OO,home
JXX6650987,5/6/2019 19:35,KO00,IX01MVL33676,2.5,KO00,35,IX01MVL33676,77,KO,home
KNP3889959,5/6/2019 19:48,MR02,QN23UHH39091,2.8,MR02,47,QN23UHH39091,18,MR,home
NBG7335566,5/6/2019 20:44,OO08,QR03XCJ37459,2.8,OO08,79,QR03XCJ37459,87,OO,home
ZXD5339740,5/6/2019 22:19,AO08,BM25PHF40639,13.0,AO08,9,BM25PHF40639,7,AO,home
MRY9050729,5/6/2019 22:21,NE06,KB55KTM48860,3.1,NE06,60,KB55KTM48860,94,KO,away
SBD0321243,5/6/2019 23:34,EG08,TE24LCO18661,1.25,EG08,30,TE24LCO18661,49,EG,home
WDX1951849,6/6/2019 00:33,GF00,WU78BMX13511,1.0,GF00,21,WU78BMX13511,78,GF,home
HRZ6557682,6/6/2019 02:34,OO00,LC72NRN52084,3.1,OO00,71,LC72NRN52084,95,OO,home
AGN7088889,6/6/2019 03:44,KO08,ED51EWW52190,2.8,KO08,43,ED51EWW52190,13,KO,home
AOP4730338,6/6/2019 04:24,AO10,OC94ASJ72024,1.0,AO10,11,OC94ASJ72024,12,AO,home
VKW1047666,6/6/2019 06:27,KO00,RV87TIY76692,2.5,KO00,35,RV87TIY76692,1,KO,home
IQD8318593,6/6/2019 06:44,NE16,IA29IQS63679,1.0,NE16,70,IA29IQS63679,86,NE,home
LTV5343390,6/6/2019 06:50,KO09,IX01MVL33676,2.5,KO09,44,IX01MVL33676,77,KO,home
FIB0041542,6/6/2019 07:32,MR01,FL13UMN92207,2.2,MR01,46,FL13UMN92207,62,KO,away
KXB3158435,6/6/2019 07:33,OO04,ED51EWW52190,1.5,OO04,75,ED51EWW52190,13,KO,away
DTU1438742,6/6/2019 08:05,AO01,YL27IFD65117,2.0,AO01,2,YL27IFD65117,30,AO,home
PJQ1053714,6/6/2019 10:37,OO10,LC72NRN52084,3.1,OO10,81,LC72NRN52084,95,OO,home
HAN7303743,6/6/2019 10:38,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
DZV3538974,6/6/2019 11:12,KO07,HW75BKT77773,2.2,KO07,42,HW75BKT77773,93,KO,home
VNO8992769,6/6/2019 12:17,AO11,IW53OQE31439,2.8,AO11,12,IW53OQE31439,33,EG,away
PDX1624617,6/6/2019 12:51,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
EDH9431530,6/6/2019 14:59,NE10,VX68BAR38623,1.5,NE10,64,VX68BAR38623,9,NE,home
NUG6907392,6/6/2019 15:08,MR06,EE22TMX10817,2.5,MR06,51,EE22TMX10817,36,OO,away
VVL1587912,6/6/2019 15:23,NE00,OY94SZK34436,2.5,NE00,54,OY94SZK34436,67,NE,home
UDG7731362,6/6/2019 17:23,MR04,EZ65FLV39493,2.8,MR04,49,EZ65FLV39493,40,MR,home
ZJY4590651,6/6/2019 17:41,NE00,PE73VJU23485,3.1,NE00,54,PE73VJU23485,100,AO,away
KKT0677377,6/6/2019 17:49,MR01,KF48RSD79865,2.8,MR01,46,KF48RSD79865,28,MR,home
EZB2425381,6/6/2019 18:29,OO09,UF84JOS00561,2.2,OO09,80,UF84JOS00561,52,GF,away
LRT0493620,6/6/2019 18:47,OO03,JF94VYA88954,2.8,OO03,74,JF94VYA88954,89,OO,home
MOA3711648,6/6/2019 19:08,NE01,PD45WOT56494,2.0,NE01,55,PD45WOT56494,6,NE,home
VJP4822579,6/6/2019 19:15,NE00,IA29IQS63679,1.0,NE00,54,IA29IQS63679,86,NE,home
KCU8611570,6/6/2019 20:16,AO14,PE73VJU23485,2.8,AO14,15,PE73VJU23485,100,AO,home
EYU3962015,6/6/2019 22:14,OO01,EE22TMX10817,2.0,OO01,72,EE22TMX10817,36,OO,home
CDL8648374,6/6/2019 23:51,NE13,OY94SZK34436,2.5,NE13,67,OY94SZK34436,67,NE,home
JCJ2699946,7/6/2019 00:56,MR03,QN23UHH39091,2.8,MR03,48,QN23UHH39091,18,MR,home
UMB6195497,7/6/2019 01:52,MR08,IZ65WAT29135,2.0,MR08,53,IZ65WAT29135,16,MR,home
DYF1982314,7/6/2019 03:22,KO06,QW79CHL42244,2.8,KO06,41,QW79CHL42244,4,KO,home
NFI5074575,7/6/2019 04:22,OO08,YL27IFD65117,3.1,OO08,79,YL27IFD65117,30,AO,away
SKI6548457,7/6/2019 04:38,AO09,DW44ZOO26361,2.8,AO09,10,DW44ZOO26361,58,EG,away
FUN3637830,7/6/2019 05:05,OO10,RK48BOP88344,2.8,OO10,81,RK48BOP88344,35,OO,home
EHK7108432,7/6/2019 06:06,AO00,DP11ENT03275,3.1,AO00,1,DP11ENT03275,98,AO,home
ZKC7920393,7/6/2019 08:24,NE06,PD45WOT56494,2.0,NE06,60,PD45WOT56494,6,NE,home
YEX0357232,7/6/2019 09:39,AO02,RR73DWB65452,2.8,AO02,3,RR73DWB65452,2,AO,home
IMX9325942,7/6/2019 11:27,KO00,KB55KTM48860,2.5,KO00,35,KB55KTM48860,94,KO,home
ZZL2172040,7/6/2019 13:23,OO02,VJ92OYV94295,2.5,OO02,73,VJ92OYV94295,57,OO,home
SPD0940735,7/6/2019 13:26,NE05,IZ65WAT29135,1.5,NE05,59,IZ65WAT29135,16,MR,away
